recordType,extensionId,year,ageMin,ageMax,gender,category,disciplineCode,disciplineName,disciplineBaseName,disciplineVariant,unit,better,bronze,silver,gold,bronzeRaw,silverRaw,goldRaw,disciplineKey,disciplineCodePdf,catalogCode,codeOrigin,sourceFile,sourceRow,extensionType,description,minLevel,distanceM,durationMin,maxTimeSec,organization,ageRule,validityYears,acquisitionYearOnly,mandatoryInFirstAcquisitionYear,policyValue
discipline_requirement,,2026,85,89,W,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,3,8,14,3,8,14,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_85_-_89_W.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,1,2,-,1,2,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_85_-_89_W.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Kraft,6.2.7.1,Gerätturnen Kopfstand,Gerätturnen Kopfstand,,level,higher,1,2,3,1,2,3,geraetturnen-kopfstand,6.2.7.1,7,pdf,202604_85_-_89_W.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Schnelligkeit,1,Laufen 50 m,Laufen 50 m,,number,lower,15.5,14.3,13.2,"15,5","14,3","13,2",laufen-50-m,,1,catalog_inference,202604_85_-_89_W.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,65.5,53.5,41.5,"65,5","53,5","41,5",schwimmen-25-m,,2,catalog_inference,202604_85_-_89_W.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,42,36,30,"42,0","36,0","30,0",radfahren-200-m,,3,catalog_inference,202604_85_-_89_W.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Schnelligkeit,6.3.4.1,Gerätturnen Sprungaufhocken,Gerätturnen Sprungaufhocken,,level,higher,1,2,3,1,2,3,geraetturnen-sprungaufhocken,6.3.4.1,4,pdf,202604_85_-_89_W.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,1,Hochsprung,Hochsprung,,number,higher,0.6,0.7,0.8,"0,60","0,70","0,80",hochsprung,,1,catalog_inference,202604_85_-_89_W.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,2,Weitsprung,Weitsprung,,number,higher,1.3,1.7,2.1,"1,30","1,70","2,10",weitsprung,,2,catalog_inference,202604_85_-_89_W.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,9.5,13,16,"9,50","13,00","16,00",schleuderball-1-kg,,5,catalog_inference,202604_85_-_89_W.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,6,Seilspringen Grundsprung vorwärts oder Galoppsprung,Seilspringen Grundsprung vorwärts oder Galoppsprung,,number,higher,6,10,12,6,10,12,seilspringen-grundsprung-vorwaerts-oder-galoppsprung,,6,catalog_inference,202604_85_-_89_W.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,4,8,13,4,8,13,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_85_-_89_W.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,2,4,6,2,4,6,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_85_-_89_W.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,24.1,22.7,21.2,"24,1","22,7","21,2",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_85_-_89_W.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,6.4.7.4,Koordinationsleiter (Doppelschritt),Koordinationsleiter,Doppelschritt,number,lower,38.8,35.4,32,"38,8","35,4","32,0",koordinationsleiter-doppelschritt,6.4.7.4,6.4.7.4,pdf,202604_85_-_89_W.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,85,89,W,Koordination,6.4.8.1,Gerätturnen Schwebebalken,Gerätturnen Schwebebalken,,level,higher,1,2,3,1,2,3,geraetturnen-schwebebalken,6.4.8.1,7,pdf,202604_85_-_89_W.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1790,1610,1430,29:50,26:50,23:50,laufen-3-000-m,,1,catalog_inference,202604_90_M.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,7660,6940,6220,127:40,115:40,103:40,10-km-lauf,,2,catalog_inference,202604_90_M.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Ausdauer,4,"Walking/Nordic-Walking 7, 5 km","Walking/Nordic-Walking 7, 5 km",,number,lower,6165,5360,4800,102:45,89:20,80:00,walking-nordic-walking-7-5-km,,4,catalog_inference,202604_90_M.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Ausdauer,5,Schwimmen 200 m,Schwimmen 200 m,,number,lower,585,490,405,9:45,8:10,6:45,schwimmen-200-m,,5,catalog_inference,202604_90_M.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,4740,4080,3480,79:00,68:00,58:00,radfahren-20-km,,6,catalog_inference,202604_90_M.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,4.5,6.5,8,"4,50","6,50","8,00",medizinball-2-kg,,2,catalog_inference,202604_90_M.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,3,Kugelstoßen 3 kg,Kugelstoßen 3 kg,,number,higher,4.5,5.25,6.25,"4,50","5,25","6,25",kugelstossen-3-kg,,3,catalog_inference,202604_90_M.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,4,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,,number,higher,8.4,9.7,11,"8,40","9,70","11,00",steinstossen-3-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_90_M.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,0.9,1.2,1.5,"0,90","1,20","1,50",standweitsprung,,5,catalog_inference,202604_90_M.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,6,11,20,6,11,20,push-up-liegestuetzen,6.2.6.1,,pdf,202604_90_M.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,3,14,27,3,14,27,crunches-bauchpresse,6.2.6.2,,pdf,202604_90_M.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,5,10,19,5,10,19,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_90_M.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,1,3,-,1,3,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_90_M.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Kraft,6.2.7.1,Gerätturnen Kopfstand,Gerätturnen Kopfstand,,level,higher,1,2,3,1,2,3,geraetturnen-kopfstand,6.2.7.1,7,pdf,202604_90_M.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Schnelligkeit,1,Laufen 50 m,Laufen 50 m,,number,lower,15.5,14.5,13.4,"15,5","14,5","13,4",laufen-50-m,,1,catalog_inference,202604_90_M.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,60,50,40,"60,0","50,0","40,0",schwimmen-25-m,,2,catalog_inference,202604_90_M.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,43.5,35.5,27,"43,5","35,5","27,0",radfahren-200-m,,3,catalog_inference,202604_90_M.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Schnelligkeit,6.3.4.1,Gerätturnen Sprungaufhocken,Gerätturnen Sprungaufhocken,,level,higher,1,2,3,1,2,3,geraetturnen-sprungaufhocken,6.3.4.1,4,pdf,202604_90_M.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,1,Hochsprung,Hochsprung,,number,higher,0.65,0.75,0.85,"0,65","0,75","0,85",hochsprung,,1,catalog_inference,202604_90_M.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,2,Weitsprung,Weitsprung,,number,higher,1.6,2.1,2.6,"1,60","2,10","2,60",weitsprung,,2,catalog_inference,202604_90_M.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,10.5,15,19.5,"10,50","15,00","19,50",schleuderball-1-kg,,5,catalog_inference,202604_90_M.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,6,Seilspringen Grundsprung vorwärts oder Galoppsprung,Seilspringen Grundsprung vorwärts oder Galoppsprung,,number,higher,6,10,12,6,10,12,seilspringen-grundsprung-vorwaerts-oder-galoppsprung,,6,catalog_inference,202604_90_M.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,4,8,12,4,8,12,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_90_M.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,2,4,7,2,4,7,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_90_M.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,24,22.5,21,"24,0","22,5","21,0",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_90_M.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,6.4.7.4,Koordinationsleiter (Doppelschritt),Koordinationsleiter,Doppelschritt,number,lower,40.5,37.1,33.7,"40,5","37,1","33,7",koordinationsleiter-doppelschritt,6.4.7.4,6.4.7.4,pdf,202604_90_M.pdf,28,,,,,,,,,,,,
discipline_requirement,,2026,90,90,M,Koordination,6.4.8.1,Gerätturnen Schwebebalken,Gerätturnen Schwebebalken,,level,higher,1,2,3,1,2,3,geraetturnen-schwebebalken,6.4.8.1,7,pdf,202604_90_M.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1950,1770,1590,32:30,29:30,26:30,laufen-3-000-m,,1,catalog_inference,202604_90_W.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,8190,7470,6750,136:30,124:30,112:30,10-km-lauf,,2,catalog_inference,202604_90_W.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Ausdauer,4,"Walking/Nordic-Walking 7, 5 km","Walking/Nordic-Walking 7, 5 km",,number,lower,6620,5760,5220,110:20,96:00,87:00,walking-nordic-walking-7-5-km,,4,catalog_inference,202604_90_W.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Ausdauer,5,Schwimmen 200 m,Schwimmen 200 m,,number,lower,645,535,440,10:45,8:55,7:20,schwimmen-200-m,,5,catalog_inference,202604_90_W.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,5580,4980,4350,93:00,83:00,72:30,radfahren-20-km,,6,catalog_inference,202604_90_W.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,3,4,5,"3,00","4,00","5,00",medizinball-2-kg,,2,catalog_inference,202604_90_W.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,3,Kugelstoßen 2 kg,Kugelstoßen 2 kg,,number,higher,3.25,4.25,5,"3,25","4,25","5,00",kugelstossen-2-kg,,3,catalog_inference,202604_90_W.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,4,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,,number,higher,6.1,7,7.8,"6,10","7,00","7,80",steinstossen-3-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_90_W.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,0.8,1,1.2,"0,80","1,00","1,20",standweitsprung,,5,catalog_inference,202604_90_W.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,3,5,8,3,5,8,push-up-liegestuetzen,6.2.6.1,,pdf,202604_90_W.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,5,12,23,5,12,23,crunches-bauchpresse,6.2.6.2,,pdf,202604_90_W.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,3,7,13,3,7,13,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_90_W.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,1,2,-,1,2,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_90_W.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Kraft,6.2.7.1,Gerätturnen Kopfstand,Gerätturnen Kopfstand,,level,higher,1,2,3,1,2,3,geraetturnen-kopfstand,6.2.7.1,7,pdf,202604_90_W.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Schnelligkeit,1,Laufen 50 m,Laufen 50 m,,number,lower,17.1,15.9,14.8,"17,1","15,9","14,8",laufen-50-m,,1,catalog_inference,202604_90_W.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,66.5,54.5,42.5,"66,5","54,5","42,5",schwimmen-25-m,,2,catalog_inference,202604_90_W.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,44.5,38,31.5,"44,5","38,0","31,5",radfahren-200-m,,3,catalog_inference,202604_90_W.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Schnelligkeit,6.3.4.1,Gerätturnen Sprungaufhocken,Gerätturnen Sprungaufhocken,,level,higher,1,2,3,1,2,3,geraetturnen-sprungaufhocken,6.3.4.1,4,pdf,202604_90_W.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,1,Hochsprung,Hochsprung,,number,higher,0.55,0.6,0.65,"0,55","0,60","0,65",hochsprung,,1,catalog_inference,202604_90_W.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,2,Weitsprung,Weitsprung,,number,higher,1.1,1.5,1.9,"1,10","1,50","1,90",weitsprung,,2,catalog_inference,202604_90_W.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,7.5,11,14,"7,5","11,00","14,00",schleuderball-1-kg,,5,catalog_inference,202604_90_W.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,6,Seilspringen Grundsprung vorwärts oder Galoppsprung,Seilspringen Grundsprung vorwärts oder Galoppsprung,,number,higher,6,10,12,6,10,12,seilspringen-grundsprung-vorwaerts-oder-galoppsprung,,6,catalog_inference,202604_90_W.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,3,6,9,3,6,9,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_90_W.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,2,3,5,2,3,5,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_90_W.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,24.3,22.9,21.4,"24,3","22,9","21,4",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_90_W.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,6.4.7.4,Koordinationsleiter (Doppelschritt),Koordinationsleiter,Doppelschritt,number,lower,40.5,37.1,33.7,"40,5","37,1","33,7",koordinationsleiter-doppelschritt,6.4.7.4,6.4.7.4,pdf,202604_90_W.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,90,90,W,Koordination,6.4.8.1,Gerätturnen Schwebebalken,Gerätturnen Schwebebalken,,level,higher,1,2,3,1,2,3,geraetturnen-schwebebalken,6.4.8.1,7,pdf,202604_90_W.pdf,24,,,,,,,,,,,,
swim_proof_requirement,swim-6-11-speed_25m_bronze,2026,6,11,,,,25 m Schwimmen,25 m Schwimmen,,,,,,,,,,25-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Schnelligkeitsdisziplin 25 m Schwimmen mindestens Leistungsstufe Bronze.,Bronze,25,,,,6-11,5,,true,
swim_proof_requirement,swim-6-11-endurance_200m_complete,2026,6,11,,,,200 m Schwimmen,200 m Schwimmen,,,,,,,,,,200-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Ausdauerdisziplin 200 m vollstaendig durchschwommen.,,200,,,,6-11,5,,true,
swim_proof_requirement,swim-6-11-under12_50m_no_time_limit,2026,6,11,,,,50 m Schwimmen ohne Zeitlimit,50 m Schwimmen ohne Zeitlimit,,,,,,,,,,50-m-schwimmen-ohne-zeitlimit,,,supplement_user_input,manual_swim_rules_2026,,alternative,Unter 12 Jahren: 50 m am Stueck ohne Zeitlimit.,,50,,,,6-11,5,,true,
swim_proof_requirement,swim-6-11-deutsches_schwimmabzeichen,2026,6,11,,,,Deutsches Schwimmabzeichen,Deutsches Schwimmabzeichen,,,,,,,,,,deutsches-schwimmabzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Anerkanntes Schwimmabzeichen als Nachweis der Schwimmfertigkeit.,,,,,,6-11,5,,true,
swim_proof_requirement,swim-6-11-junior_retter,2026,6,11,,,,Junior-Retter,Junior-Retter,,,,,,,,,,junior-retter,,,supplement_user_input,manual_swim_rules_2026,,badge,Junior-Retter als gueltiger Schwimmnachweis.,,,,,,6-11,5,,true,
swim_proof_requirement,swim-6-11-triathlon_jugendabzeichen,2026,6,11,,,,Deutsches Triathlon-Abzeichen Jugend,Deutsches Triathlon-Abzeichen Jugend,,,,,,,,,,deutsches-triathlon-abzeichen-jugend,,,supplement_user_input,manual_swim_rules_2026,,badge,Triathlon Jugendabzeichen als gueltiger Schwimmnachweis.,,,,,,6-11,5,,true,
swim_proof_requirement,swim-6-11-continuous_swim_15min,2026,6,11,,,,15 min Dauerschwimmen,15 min Dauerschwimmen,,,,,,,,,,15-min-dauerschwimmen,,,supplement_user_input,manual_swim_rules_2026,,alternative,15 Minuten kontinuierliche Fortbewegung im Wasser.,,,15,,,6-11,5,,true,
swim_proof_requirement,swim-6-11-clothes_swim_100m_4min,2026,6,11,,,,100 m Kleiderschwimmen,100 m Kleiderschwimmen,,,,,,,,,,100-m-kleiderschwimmen,,,supplement_user_input,manual_swim_rules_2026,,alternative,100 m Kleiderschwimmen in maximal 4 Minuten mit Entkleiden im Wasser.,,100,,240,,6-11,5,,true,
swim_proof_requirement,swim-12-17-speed_25m_bronze,2026,12,17,,,,25 m Schwimmen,25 m Schwimmen,,,,,,,,,,25-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Schnelligkeitsdisziplin 25 m Schwimmen mindestens Leistungsstufe Bronze.,Bronze,25,,,,12-17,5,,true,
swim_proof_requirement,swim-12-17-endurance_400m_complete,2026,12,17,,,,400 m Schwimmen,400 m Schwimmen,,,,,,,,,,400-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Ausdauerdisziplin 400 m vollstaendig durchschwommen.,,400,,,,12-17,5,,true,
swim_proof_requirement,swim-12-17-over12_200m_11min,2026,12,17,,,,200 m Schwimmen in max. 11 min,200 m Schwimmen in max. 11 min,,,,,,,,,,200-m-schwimmen-in-max-11-min,,,supplement_user_input,manual_swim_rules_2026,,alternative,Ab 12 Jahren: 200 m am Stueck in maximal 11 Minuten.,,200,,660,,12-17,5,,true,
swim_proof_requirement,swim-12-17-deutsches_schwimmabzeichen,2026,12,17,,,,Deutsches Schwimmabzeichen,Deutsches Schwimmabzeichen,,,,,,,,,,deutsches-schwimmabzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Anerkanntes Schwimmabzeichen als Nachweis der Schwimmfertigkeit.,,,,,,12-17,5,,true,
swim_proof_requirement,swim-12-17-deutsches_rettungsschwimmabzeichen,2026,12,17,,,,Deutsches Rettungsschwimmabzeichen,Deutsches Rettungsschwimmabzeichen,,,,,,,,,,deutsches-rettungsschwimmabzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Rettungsschwimmabzeichen als gueltiger Schwimmnachweis.,,,,,,12-17,5,,true,
swim_proof_requirement,swim-12-17-deutsches_triathlonabzeichen,2026,12,17,,,,Deutsches Triathlon-Abzeichen,Deutsches Triathlon-Abzeichen,,,,,,,,,,deutsches-triathlon-abzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Triathlonabzeichen als gueltiger Schwimmnachweis.,,,,,,12-17,5,,true,
swim_proof_requirement,swim-12-17-deutsches_fuenfkampfabzeichen,2026,12,17,,,,Deutsches Fuenfkampfabzeichen,Deutsches Fuenfkampfabzeichen,,,,,,,,,,deutsches-fuenfkampfabzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Fuenfkampfabzeichen als gueltiger Schwimmnachweis.,,,,,,12-17,5,,true,
swim_proof_requirement,swim-12-17-continuous_swim_15min,2026,12,17,,,,15 min Dauerschwimmen,15 min Dauerschwimmen,,,,,,,,,,15-min-dauerschwimmen,,,supplement_user_input,manual_swim_rules_2026,,alternative,15 Minuten kontinuierliche Fortbewegung im Wasser.,,,15,,,12-17,5,,true,
swim_proof_requirement,swim-12-17-clothes_swim_100m_4min,2026,12,17,,,,100 m Kleiderschwimmen,100 m Kleiderschwimmen,,,,,,,,,,100-m-kleiderschwimmen,,,supplement_user_input,manual_swim_rules_2026,,alternative,100 m Kleiderschwimmen in maximal 4 Minuten mit Entkleiden im Wasser.,,100,,240,,12-17,5,,true,
swim_proof_requirement,swim-18-49-speed_25m_bronze,2026,18,49,,,,25 m Schwimmen,25 m Schwimmen,,,,,,,,,,25-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Schnelligkeitsdisziplin 25 m Schwimmen mindestens Leistungsstufe Bronze.,Bronze,25,,,,18-49,5,,true,
swim_proof_requirement,swim-18-49-endurance_800m_complete,2026,18,49,,,,800 m Schwimmen,800 m Schwimmen,,,,,,,,,,800-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Ausdauerdisziplin 800 m vollstaendig durchschwommen.,,800,,,,18-49,5,,true,
swim_proof_requirement,swim-18-49-over12_200m_11min,2026,18,49,,,,200 m Schwimmen in max. 11 min,200 m Schwimmen in max. 11 min,,,,,,,,,,200-m-schwimmen-in-max-11-min,,,supplement_user_input,manual_swim_rules_2026,,alternative,Ab 12 Jahren: 200 m am Stueck in maximal 11 Minuten.,,200,,660,,18-49,5,,true,
swim_proof_requirement,swim-18-49-deutsches_schwimmabzeichen,2026,18,49,,,,Deutsches Schwimmabzeichen,Deutsches Schwimmabzeichen,,,,,,,,,,deutsches-schwimmabzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Anerkanntes Schwimmabzeichen als Nachweis der Schwimmfertigkeit.,,,,,,18-49,5,,true,
swim_proof_requirement,swim-18-49-deutsches_rettungsschwimmabzeichen,2026,18,49,,,,Deutsches Rettungsschwimmabzeichen,Deutsches Rettungsschwimmabzeichen,,,,,,,,,,deutsches-rettungsschwimmabzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Rettungsschwimmabzeichen als gueltiger Schwimmnachweis.,,,,,,18-49,5,,true,
swim_proof_requirement,swim-18-49-deutsches_triathlonabzeichen,2026,18,49,,,,Deutsches Triathlon-Abzeichen,Deutsches Triathlon-Abzeichen,,,,,,,,,,deutsches-triathlon-abzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Triathlonabzeichen als gueltiger Schwimmnachweis.,,,,,,18-49,5,,true,
swim_proof_requirement,swim-18-49-deutsches_fuenfkampfabzeichen,2026,18,49,,,,Deutsches Fuenfkampfabzeichen,Deutsches Fuenfkampfabzeichen,,,,,,,,,,deutsches-fuenfkampfabzeichen,,,supplement_user_input,manual_swim_rules_2026,,badge,Fuenfkampfabzeichen als gueltiger Schwimmnachweis.,,,,,,18-49,5,,true,
swim_proof_requirement,swim-18-49-continuous_swim_15min,2026,18,49,,,,15 min Dauerschwimmen,15 min Dauerschwimmen,,,,,,,,,,15-min-dauerschwimmen,,,supplement_user_input,manual_swim_rules_2026,,alternative,15 Minuten kontinuierliche Fortbewegung im Wasser.,,,15,,,18-49,5,,true,
swim_proof_requirement,swim-18-49-clothes_swim_100m_4min,2026,18,49,,,,100 m Kleiderschwimmen,100 m Kleiderschwimmen,,,,,,,,,,100-m-kleiderschwimmen,,,supplement_user_input,manual_swim_rules_2026,,alternative,100 m Kleiderschwimmen in maximal 4 Minuten mit Entkleiden im Wasser.,,100,,240,,18-49,5,,true,
swim_proof_requirement,swim-50-74-speed_25m_bronze,2026,50,74,,,,25 m Schwimmen,25 m Schwimmen,,,,,,,,,,25-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Schnelligkeitsdisziplin 25 m Schwimmen mindestens Leistungsstufe Bronze.,Bronze,25,,,,50-74,5,,true,
swim_proof_requirement,swim-50-74-endurance_400m_complete,2026,50,74,,,,400 m Schwimmen,400 m Schwimmen,,,,,,,,,,400-m-schwimmen,,,supplement_user_input,manual_swim_rules_2026,,performance,Ausdauerdisziplin 400 m vollstaendig durchschwommen.,,400,,,,50-74,5,,true,
